mni	Manipuri	Tibeto-Burman	Beng, Mtei	Meitei, Meithei		
mnj	Munji	Iranian		Munjani, Mundzhan, Mundzhani, Mundzi		
mnk	Mandinka	Mande	Latn	Mandingo		
mnl	Tiale	North-Central Vanuatu				
mnm	Mapena					
mnn	Southern Mnong					
mnp	Min Bei	Sinitic				
mnq	Minriq					
mnr	Mono (California)	Numic	Latn	Mono (United States of America), Mono, Western Mono, Monache, Monachi, Owens Valley Paiute, Eastern Mono		
mns	Mansi	Ugric	Cyrl			
mnt	Maykulan	Pama-Nyungan	Latn	Mayi-Kulan, Wunumara, Mayi-Yapi, Mayi-Thakurti		
mnu	Mer					
mnv	Rennellese	Polynesian	Latn	Rennell-Bellona		
mnw	Mon	Mon-Khmer	Mymr			
mnx	Manikion			Mantion, Sougb, Sogh		
mny	Manyawa					
mnz	Moni					
moa	Mwan					
moc	Mocoví	Guaicuruan		Mbocobí, Mokoví, Moqoyt		
mod	Mobilian	creole or pidgin	Latn			
moe	Montagnais	Algonquian	Latn			Yes
mog	Mongondow	Philippine	Latn			
moh	Mohawk	Iroquoian	Latn			
moi	Mboi					
moj	Monzombo	Ubangian				
mok	Morori					
mom	Monimbo					
moo	Monom	Bahnaric		Monam, Bonam		
mop	Mopan Maya	Mayan	Latn	Mopan, Mopán Maya, Mopán		
moq	Papuan Mor	Papuan		Mor		
mor	Moro					
mos	Moore	Gur		More, Mossi, Moshi, Mõõré, Mòoré, Mooré, Moré, Möré		
mot	Barí			Bari, Baria, Barira, Motilón, Motilon, Motilone		
mou	Mogum					
mov	Mojave	Yuman-Cochimí	Latn			
mow	Moi (Congo)	Bantu	Latn	Moi		
mox	Molima	Western Oceanic				
moy	Shekkacho					
moz	Mukulu					
mpa	Mpoto					
mpb	Mullukmulluk					
mpc	Mangarayi					
mpd	Machinere	Arawakan				
mpe	Majang	Eastern Sudanic				
mpg	Marba					
mph	Maung	Iwaidjan	Latn			
mpi	Mpade					
mpj	Martu Wangka		Latn	Yulparija, Yulparitja		
mpk	Mbara (Chad)	Central Chadic		Mbara		
mpl	Middle Watut	Western Oceanic				
mpm	Yosondúa Mixtec	Mixtecan	Latn			
mpn	Mindiri	Western Oceanic				
mpo	Miu	Western Oceanic				
mpp	Migabac					
mpq	Matís	Panoan	Latn			
mpr	Vangunu	Western Oceanic				
mps	Dadibi	Trans-New Guinea	Latn	Daribi, Karimui		
mpt	Mian					
mpu	Makuráp					
mpv	Mungkip	Finisterre				
mpw	Mapidian	Arawakan				
mpx	Misima-Paneati	Western Oceanic				
mpy	Mapia	Micronesian				
mpz	Mpi	Loloish				
mqa	Maba					
mqb	Mbuko					
mqc	Mangole	Central Malayo-Polynesian				
mqe	Matepi					
mqf	Momuna					
mqg	Kota Bangun Kutai Malay					
mqh	Tlazoyaltepec Mixtec	Mixtecan	Latn			
mqi	Mariri					
mqj	Mamasa					
mqk	Rajah Kabunsuwan Manobo					
mql	Mbelime					
mqm	South Marquesan	Polynesian	Latn			
mqn	Moronene	Bungku-Tolaki	Latn			
mqo	Modole					
mqp	Manipa	Central Malayo-Polynesian				
mqq	Minokok					
mqr	Mander					
mqs	West Makian					
mqt	Mok	Austro-Asiatic				
mqu	Mandari	Eastern Sudanic				
mqv	Mosimo					
mqw	Murupi					
mqx	Mamuju					
mqy	Manggarai	Central Malayo-Polynesian	Latn			
mqz	Malasanga					
mra	Mlabri	Mon-Khmer				
mrb	Marino					
mrc	Maricopa	Yuman-Cochimí	Latn			
mrd	Western Magar					
mre	Martha's Vineyard Sign Language	sign				
mrf	Elseng					
mrg	Mising	Tibeto-Burman	Latn, Beng, Deva	Mishing, Plains Miri, Takam, Hill Miri, Sarak		
mrh	Mara Chin	Kukish	Latn	Chin Mara, Lakher, Mara, Maram, Mira, Zao		
mrj	Western Mari	Uralic	Cyrl	Hill Mari, Mountain Mari, Highland Mari		
mrk	Hmwaveke	New Caledonian				
mrl	Mortlockese	Micronesian				
mrm	Merlav	North-Central Vanuatu				
mrn	Cheke Holo	Western Oceanic				
mro	Mru					
mrp	Morouas	North-Central Vanuatu				
mrq	North Marquesan	Polynesian	Latn			
mrr	Hill Maria	Dravidian		Garhchiroli Maria, Madia, Madiya, Maria (India), Maria		
mrs	Maragus	North-Central Vanuatu				
mrt	Margi	Chadic	Latn	Marghi Central, Marghi		
mru	Mono (Cameroon)	Mbum		Mono		
mrv	Mangarevan	Polynesian	Latn			
mrw	Maranao	Philippine				
mrx	Dineor					
mry	Karaga Mandaya					
mrz	Marind					
msb	Masbatenyo	Philippine	Latn	Masbateño, Masbateno, Minasbate		
msc	Sankaran Maninka					
msd	Yucatec Maya Sign Language	sign				
mse	Musey					
msf	Mekwei			Mekwei (New Guinea), Menggwei		
msg	Moraid					
msi	Sabah Malay					
msj	Ma	Ubangian		Madi		
msk	Mansaka	Philippine	Latn			
msl	Molof					
msm	Agusan Manobo					
msn	Vurës	North-Central Vanuatu	Latn			
mso	Mombum					
msp	Maritsauá					
msq	Caac	New Caledonian				
msr	Mongolian Sign Language	sign				
mss	West Masela					
msu	Musom	Western Oceanic				
msv	Maslam					
msw	Mansoanka					
msx	Moresada					
msy	Aruamu	Papuan				
msz	Momare					
mta	Cotabato Manobo					
mtb	Anyin Morofo	Kwa				
mtc	Munit					
mtd	Mualang					
mte	Alu	Western Oceanic	Latn	Mono, Mono-Alu		
mtf	Murik (New Guinea)		Latn	Murik (Papua New Guinea), Murik, Sepik Murik		
mtg	Una					
mth	Munggui	Halmahera-Cenderawasih	Latn			
mti	Maiwa (New Guinea)	Trans-New Guinea	Latn	Maiwa (Papua New Guinea), Maiwa		
mtj	Moskona					
mtk	Mbe'	Bantoid				
mtl	Montol					
mtm	Mator	Samoyedic	Cyrl	Taygi, Karagas, Mator-Taygi-Karagas		
mtn	Matagalpa					
mto	Totontepec Mixe					
mtp	Wichí Lhamtés Nocten	Wichí				
mtq	Muong	Vietic	Latn			
mts	Yora	Panoan				
mtt	Mota	North-Central Vanuatu				
mtu	Tututepec Mixtec	Mixtecan	Latn			
mtv	Asaro'o	Finisterre				
mtw	Magahat					
mtx	Tidaá Mixtec	Mixtecan	Latn			
mty	Nabi	Torricelli				
mua	Mundang					
mub	Mubi					
muc	Mbu'	Bantoid				
mud	Mednyj Aleut					
mue	Media Lengua	creole or pidgin	Latn			
mug	Musgu					
muh	Mündü	Ubangian		Mundu		
mui	Musi					
muj	Mabire					
muk	Mugom					
mul	Translingual	not a family				
mum	Maiwala	Western Oceanic				
muo	Nyong					
mup	Malvi					
muq	Eastern Xiangxi Miao	Hmong				
mur	Murle	Eastern Sudanic				
mus	Creek	Muskogean	Latn	Muscogee		
mut	Western Muria	Dravidian				
muu	Yaaku	Cushitic				
muv	Muthuvan	Dravidian				
mux	Bo-Ung					
muy	Muyang					
muz	Mursi	Eastern Sudanic				
mva	Manam	Western Oceanic	Latn			
mvb	Mattole	Pacific Coast Athabaskan				
mvd	Mamboru					
mvg	Yucuañe Mixtec	Mixtecan	Latn			
mvh	Mire					
mvi	Miyako	Ryukyuan	Kana			
mvk	Mekmek					
mvl	Mbara (Australia)	Pama-Nyungan		Mbara, Midjamba		
mvm	Muya					
mvn	Minaveha	Western Oceanic				
mvo	Marovo	Western Oceanic				
mvp	Duri					
mvq	Moere					
mvr	Marau	Halmahera-Cenderawasih	Latn			
mvs	Massep					
mvt	Mpotovoro	North-Central Vanuatu				
mvu	Marfa					
mvv	Tagal Murut	Sabahan	Latn			
mvw	Machinga					
mvx	Meoswar	Halmahera-Cenderawasih				
mvy	Indus Kohistani					
mvz	Mesqan	Ethiopian Semitic				
mwa	Mwatebu	Western Oceanic				
mwb	Juwal	Torricelli				
mwc	Are	Western Oceanic				
mwe	Mwera			Chimwera, Cimwera, Mwela		
mwf	Murrinh-Patha	Daly	Latn			
mwg	Aiklep	Western Oceanic				
mwh	Mouk-Aria	Western Oceanic				
mwi	Labo	North-Central Vanuatu				
mwk	Kita Maninkakan					
mwl	Mirandese	Romance	Latn			
mwm	Sar					
mwn	Nyamwanga					
mwo	Central Maewo					
mwp	Kala Lagaw Ya	Pama-Nyungan	Latn			
mwq	Mün Chin	Kukish		Mün, Müün Chin		
mwr	Marwari	Indo-Aryan	Deva	Merwari, Mewari, Dhundari, Shekhawati, Harauti, Goaria, Gurgula		
mws	Mwimbi-Muthambi					
mwt	Moken	Malayo-Polynesian				
mwu	Mittu	Central Sudanic				
mwv	Mentawai	Northwest Sumatran	Latn			
mww	White Hmong	Hmong	Latn, Hmng	Hmong Daw, Hmoob Dawb		
mwx	Mediak	Eastern Sudanic				
mwy	Mosiro	Eastern Sudanic				
mwz	Moingi					
mxa	Northwest Oaxaca Mixtec	Mixtecan	Latn			
mxb	Tezoatlán Mixtec	Mixtecan	Latn			
mxc	Manyika					
mxd	Modang					
mxe	Mele-Fila	Polynesian				
mxf	Malgbe					
mxg	Mbangala					
mxh	Mvuba	Central Sudanic	Latn			
mxi	Mozarabic	Romance	Arab, Hebr, Latn			
mxj	Miju-Mishmi	Sino-Tibetan	Latn	Miju Mishmi, Geman Deng		
mxk	Monumbo	Torricelli				
mxl	Maxi Gbe					
mxm	Meramera	Western Oceanic				
mxn	Moi (Indonesia)	Papuan		Moi, Mekwei		
mxo	Mbowe					
mxp	Tlahuitoltepec Mixe					
mxq	Juquila Mixe					
mxr	Murik (Malaysia)		Latn	Murik, Kayan Murik		
mxs	Huitepec Mixtec	Mixtecan	Latn			
mxt	Jamiltepec Mixtec	Mixtecan	Latn			
mxu	Mada (Cameroon)	Central Chadic	Latn	Mada		
mxv	Metlatónoc Mixtec	Mixtecan	Latn			
mxw	Namo					
mxx	Mahou			Mawukakan, Mahu, Maou, Mau, Mawu		
mxy	Southeastern Nochixtlán Mixtec	Mixtecan	Latn			
mxz	Central Masela					
myb	Mbay					
myc	Mayeka					
myd	Maramba					
mye	Myene					
myf	Bambassi					
myg	Manta	Bantoid				
myh	Makah	Wakashan	Latn			
myj	Mangayat					
myk	Mamara Senoufo					
myl	Moma					
mym	Me'en	Eastern Sudanic				
myo	Anfillo					
myp	Pirahã	Muran	Latn			
myr	Muniche					
mys	Mesmes	Ethiopian Semitic				
myu	Mundurukú					
myv	Erzya	Mordvinic	Cyrl	Mordvin		
myw	Muyuw	Western Oceanic				
myx	Masaba	Bantu	Latn	Masaaba		
myy	Macuna	Tucanoan		Buhagana, Bujagana, Wahana		
myz	Classical Mandaic	Aramaic	Mand			
mza	Santa María Zacatepec Mixtec	Mixtecan	Latn			
mzb	Tumzabt	Berber		Mozabite, Tumẓabt		
mzc	Madagascar Sign Language	sign				
mzd	Malimba					
mze	Morawa					
mzg	Monastic Sign Language	sign				
mzh	Wichí Lhamtés Güisnay	Wichí				
mzi	Ixcatlán Mazatec	Mazatecan				
mzj	Manya					
mzk	Nigeria Mambila	Bantoid				
mzl	Mazatlán Mixe					
mzm	Mumuye	Savanna				
mzn	Mazanderani	Iranian	fa-Arab, mzn-Arab	Mazandarani, Tabari		
mzo	Matipuhy	Cariban				
mzp	Movima					
mzq	Mori Atas					
mzr	Marúbo	Panoan				
mzs	Macanese	creole or pidgin	Latn			
mzt	Mintil					
mzu	Inapang	Papuan				
mzv	Manza					
mzw	Deg					
mzx	Mawayana					
mzy	Mozambican Sign Language	sign				
mzz	Maiadomu	Western Oceanic				
naa	Namla	Papuan				
nab	Nambikwara	Nambikwaran	Latn	Nambiquara, Nambicuara, Nambikuara, Southern Nambikuára		
nac	Narak	Trans-New Guinea				
nae	Naka'ela	Malayo-Polynesian				
naf	Nabak	Trans-New Guinea				
nag	Naga Pidgin	creole or pidgin	Latn	Nagamese		
nah	Nahuatl	Nahuan	Latn			
naj	Nalu	Senegambian				
nak	Nakanai	Western Oceanic	Latn			
nal	Nalik	Western Oceanic				
nam	Ngan'gityemerri		Latn	Ngan'gi, Nangikurrunggurr		
nan	Min Nan	Sinitic	Hani, Latn	Hokkien, Taiwanese, Amoy, Xiamenese		
nao	Naaba	Tibeto-Burman		Naapa, Nawa Sherpa		
nap	Neapolitan	Romance	Latn			
naq	Nama	Khoisan	Latn	Khoekhoe		
nar	Iguta	Benue-Congo				
nas	Nasioi	Papuan	Latn	Naasioi		
nat	Hungworo	Benue-Congo	Latn			
naw	Nawuri	Kwa				
nax	Nakwi					
nay	Ngarrindjeri	Pama-Nyungan	Latn	Yaraldi		
naz	Coatepec Nahuatl	Nahuan				
nba	Nyemba	Benue-Congo				
nbb	Ndoe	Bantoid				
nbc	Chang	Tibeto-Burman				
nbd	Ngbinda	Bantu				
nbe	Konyak Naga					
nbg	Nagarchal	Dravidian				
nbh	Ngamo	Chadic				
nbi	Mao Naga					
nbj	Ngarinman					
nbk	Nake					
nbm	Ngbaka Ma'bo	Ubangian				
nbn	Kuri	Malayo-Polynesian		Nabi		
nbo	Nkukoli	Benue-Congo				
nbp	Nnam	Bantoid				
nbq	Nggem					
nbr	Numana-Nunku-Gbantu-Numbu					
nbs	Namibian Sign Language	sign				
nbt	Na					
nbu	Rongmei Naga					
nbv	Ngamambo	Bantoid				
nbw	Southern Ngbandi	Ubangian				
nby	Ningera					
nca	Iyo	Finisterre				
ncb	Central Nicobarese					
ncc	Ponam	Admiralty Islands				
ncd	Nachering					
nce	Yale					
ncf	Notsi	Western Oceanic				
ncg	Nisga'a					
nch	Central Huasteca Nahuatl	Nahuan				
nci	Classical Nahuatl	Nahuan	Latn			Yes
ncj	Northern Puebla Nahuatl	Nahuan				
nck	Nakara	Arnhem				
ncl	Michoacán Nahuatl	Nahuan				
ncm	Nambo					
ncn	Nauna	Admiralty Islands				
nco	Sibe					
ncp	Ndaktup	Bantoid				
ncr	Ncane	Bantoid				
ncs	Nicaraguan Sign Language	sign				
nct	Chothe Naga	Kukish		Chothe		
ncu	Chumburung					
ncx	Central Puebla Nahuatl	Nahuan				
ncz	Natchez					
nda	Ndasa					
ndb	Kenswei Nsei	Atlantic-Congo				
ndc	Ndau					
ndd	Nde-Nsele-Nta	Bantoid				
ndf	Nadruvian					
ndg	Ndengereko					
ndh	Ndali	Bantu	Latn			
ndi	Chamba Leko	Atlantic-Congo		Samba Leko, Samba Leeko		
ndj	Ndamba					
ndk	Ndaka					
ndl	Ndolo					
ndm	Ndam					
ndn	Ngundi					
ndp	Ndo					
ndq	Ndombe					
ndr	Ndoola	Bantoid				
nds	Low German	West Germanic	Latn	Low Saxon, Modern Low German		
ndt	Ndunga	Ubangian				
ndu	Dugun					
ndv	Ndut	Senegambian				
ndw	Ndobo					
ndx	Nduga					
ndy	Lutos					
ndz	Ndogo					
nea	Eastern Ngad'a					
neb	Toura					
nec	Nedebang					
ned	Nde-Gbite					
nee	Kumak	New Caledonian		Nêlêmwa-Nixumwak, Nêlêmwa, Nixumwak, Nenema		
nef	Nefamese					
neg	Negidal	Tungusic				
neh	Nyenkha					
nei	Neo-Hittite	Anatolian	Xsux			
nej	Neko	Finisterre				
nek	Neku	New Caledonian				
nem	Nemi	New Caledonian	Latn			
nen	Nengone	Central-Eastern Oceanic				
neo	Ná-Meo					
neq	North Central Mixe					
ner	Yahadian					
nes	Bhoti Kinnauri					
net	Nete					
neu	Neo	constructed	Latn			
nev	Nyaheun					
new	Newari	Sino-Tibetan	Deva			
nex	Neme					
ney	Neyo					
nez	Nez Perce	Sahaptian	Latn	Nez Percé, Numipu		
nfa	Dhao					
nfd	Ahwai					
nfl	Aiwoo	Oceanic	Latn	Äiwoo		
nfr	Nafaanra	Atlantic-Congo				
nfu	Mfumte	Bantoid				
nga	Ngbaka	Atlantic-Congo				
ngb	Northern Ngbandi	Ubangian				
ngc	Lingombe	Bantu		Ngombe (Democratic Republic of the Congo), Ngombe		
ngd	Bagandou	Bantu		Ngando (Central African Republic), Ngando, Bangandou		
nge	Ngemba	Bantoid				
ngg	Ngbaka Manza	Atlantic-Congo				
ngh	Nǀuu	Tuu	Latn	Nǁng		
ngi	Ngizim					
ngj	Ngie	Bantoid				
ngk	Ngalkbun	Gunwinyguan				
ngl	Lomwe					
ngm	Ngatik Men's Creole	creole or pidgin		Ngatikese, Ngatikese Pidgin, Ngatikese Creole		
ngn	Ngwo	Bantoid				
ngo	Ngoni	Bantu				
ngp	Ngulu					
ngq	Ngoreme					
ngr	Nagu	Oceanic				
ngs	Gvoko	Chadic				
ngt	Ngeq	Mon-Khmer				
ngu	Guerrero Nahuatl	Nahuan				
ngv	Nagumi					
ngw	Ngwaba					
ngx	Nggwahyi					
ngy	Tibea					
ngz	Ngungwel					
nha	Nhanda	Southwest Pama-Nyungan	Latn			
nhb	Beng					
nhc	Tabasco Nahuatl	Nahuan				
nhd	Chiripá					
nhe	Eastern Huasteca Nahuatl	Nahuan				
nhf	Nhuwala	Ngayarda				
nhg	Tetelcingo Nahuatl	Nahuan	Latn			
nhh	Nahari	Indo-Aryan				
nhi	Zacatlán-Ahuacatlán-Tepetzintla Nahuatl	Nahuan				
nhk	Isthmus-Cosoleacaque Nahuatl	Nahuan				
nhm	Morelos Nahuatl	Nahuan				
nhn	Central Nahuatl	Nahuan				
nho	Takuu	Polynesian	Latn			
nhp	Isthmus-Pajapan Nahuatl	Nahuan				
nhq	Huaxcaleca Nahuatl	Nahuan				
nhr	Naro					
nht	Ometepec Nahuatl					
nhu	Noone	Bantoid				
nhv	Temascaltepec Nahuatl	Nahuan				
nhw	Western Huasteca Nahuatl	Nahuan				
nhx	Isthmus-Mecayapan Nahuatl	Nahuan	Latn			
nhy	Northern Oaxaca Nahuatl	Nahuan				
nhz	Santa María La Alta Nahuatl	Nahuan				
nia	Nias	Northwest Sumatran	Latn			
nib	Nakame	Finisterre				
nid	Ngandi	Arnhem				
nie	Niellim					
nif	Nek	Finisterre				
nig	Ngalakan	Gunwinyguan				
nih	Nyiha					
nii	Nii					
nij	Ngaju	West Barito	Latn			
nik	Southern Nicobarese					
nil	Nila					
nim	Nilamba					
nin	Ninzo					
nio	Nganasan	Samoyedic	Cyrl			
niq	Nandi					
nir	Nimboran					
nis	Nimi	Finisterre				
nit	Southeastern Kolami	Dravidian		Naiki		
niu	Niuean	Polynesian	Latn			
niv	Nivkh	isolate	Cyrl			
niw	Nimo					
nix	Hema					
niy	Ngiti					
niz	Ningil	Torricelli				
nja	Nzanyi					
njb	Nocte Naga					
njd	Ndonde Hamba					
njh	Lotha Naga					
nji	Gudanji					
njj	Njen	Bantoid				
njl	Njalgulgule	Eastern Sudanic				
njm	Angami					
njn	Liangmai Naga					
njo	Ao	Tibeto-Burman	Latn	Mongsen Ao, Ao Naga		
njr	Njerep	Bantoid				
njs	Nisa					
njt	Ndyuka-Trio Pidgin					
nju	Ngadjunmaya					
njx	Kunyi	Bantu				
njy	Njyem					
njz	Nyishi					
nka	Nkoya					
nkb	Khoibu Naga					
nkc	Nkongho					
nkd	Koireng					
nke	Duke	Western Oceanic				
nkf	Inpui Naga					
nkg	Nekgini	Finisterre				
nkh	Khezha Naga					
nki	Thangal Naga					
nkj	Nakai					
nkk	Nokuku	North-Central Vanuatu				
nkm	Namat					
nkn	Nkangala					
nko	Nkonya					
nkp	Niuatoputapu	Polynesian				
nkq	Nkami					
nkr	Nukuoro	Polynesian	Latn			
nks	North Asmat					
nkt	Nyika	Bantu	Latn	Nyiha, Kinyika, Kinyiha, Nyixa, Chinyika		
nku	Bouna Kulango					
nkw	Nkutu					
nkx	Nkoroo					
nkz	Nkari					
nla	Ngombale	Bamileke				
nlc	Nalca	Trans-New Guinea	Latn	Hmanggona, Hmonono, Kimjal		
nle	East Nyala					
nlg	Gela	Southeast Solomonic	Latn			
nli	Grangali	Dardic		Nangalami		
nlj	Nyali					
nlk	Ninia Yali					
nll	Nihali	isolate	Deva			
nlo	Ngul					
nlq	Lao Naga					
nlu	Nchumbulu					
nlv	Orizaba Nahuatl	Nahuan				
nlw	Walangama					
nlx	Nahali					
nly	Nyamal	Ngayarda				
nlz	Nalögo	Oceanic				
nma	Maram Naga					
nmb	Big Nambas	North-Central Vanuatu				
nmc	Ngam					
nmd	Ndumu					
nme	Mzieme Naga					
nmf	Tangkhul Naga					
nmg	Kwasio					
nmh	Monsang Naga					
nmi	Nyam					
nmj	Bangando-Ngombe			Bagando-Ngombe, Ngombe-Kaka, Ngombe (Central African Republic), Ngombe		
nmk	Namakura	North-Central Vanuatu				
nml	Ndemli	Bantoid				
nmm	Manangba					
nmn	ǃXóõ	Tuu	Latn	Xoo, Taa		
nmo	Moyon Naga	Kukish		Moyon		
nmp	Nimanbur					
nmq	Nambya					
nmr	Nimbari					
nms	Letemboi	North-Central Vanuatu				
nmt	Namonuito	Micronesian				
nmu	Northeast Maidu	Maiduan				
nmv	Ngamini	Karnic				
nmw	Nimoa	Western Oceanic		Rifao		
nmy	Namuyi					
nmz	Nawdm					
nna	Nyangumarta					
nnb	Nande					
nnc	Nancere					
nnd	West Ambae	North-Central Vanuatu				
nne	Ngandyera					
nnf	Ngaing	Finisterre				
nng	Maring Naga					
nnh	Ngiemboon	Bamileke				
nni	North Nuaulu					
nnj	Nyangatom					
nnk	Nankina	Finisterre				
nnl	Northern Rengma Naga					
nnm	Namia					
nnn	Ngete					
nnp	Wancho					
nnq	Ngindo					
nnr	Narungga					
nns	Ningye					
nnt	Nanticoke	Algonquian	Latn			
nnu	Dwang					
nnv	Nukunu					
nnw	Southern Nuni					
nnx	Ngong					
nny	Nyangga					
nnz	Nda'nda'	Bamileke				
noa	Woun Meu					
noc	Nuk	Finisterre				
nod	Northern Thai	Southwestern Tai	Lana, Thai			
noe	Nimadi					
nof	Nomane					
nog	Nogai	Turkic	Cyrl, Arab, Latn	Nogay		
noh	Nomu					
noi	Noiri	Indo-Aryan				
noj	Nonuya					
nok	Nooksack					
nol	Nomlaki	Wintuan				
nom	Nocamán	Panoan				
non	Old Norse	North Germanic	Latn	Old Icelandic, Old Norwegian		
nop	Numanggang	Finisterre				
noq	Ngongo					
nos	Eastern Nisu	Loloish				
not	Nomatsiguenga	Arawakan				
nou	Ewage-Notu					
nov	Novial	constructed	Latn			
now	Nyambo					
noy	Noy					
noz	Nayi					
npa	Nar Phu					
npb	Nupbikha	Tibeto-Burman				
nph	Phom					
npl	Southeastern Puebla Nahuatl	Nahuan				
npn	Mondropolon	Admiralty Islands				
npo	Pochuri Naga					
nps	Nipsan					
npu	Puimei Naga					
npy	Napu					
nqg	Ede Nago					
nqk	Kura Ede Nago					
nqm	Ndom					
nqn	Nen					
nqo	N'Ko	Mande	Nkoo			
nqq	Kyan-Karyaw Naga					
nra	Ngom					
nrb	Nara					
nrc	Noric	Celtic	Ital			
nre	Southern Rengma Naga					
nrf	Norman	Romance	Latn	Cauchois, Jèrriais, Jersey French, Jersey Norman, Jersey Norman French, Guernésiais, Dgèrnésiais, Guernsey French, Guernsey Norman French, Augeron, Sercquiais, Auregnais	Yes	
nrg	Narango	North-Central Vanuatu				
nri	Chokri Naga					
nrk	Ngarla	Ngayarda	Latn			
nrl	Ngarluma	Ngayarda				
nrm	Narom	North Sarawakan				
nrn	Norn	North Germanic	Latn			
nrp	North Picene		Ital			
nrr	Norra					
nrt	Northern Kalapuya					
nru	Narua	Tibeto-Burman				
nrx	Ngurmbur					
nrz	Lala	Western Oceanic				
nsa	Sangtam Naga					
nsc	Nshi					
nsd	Southern Nisu	Loloish				
nse	Nsenga					
nsg	Ngasa	Eastern Sudanic				
nsh	Ngoshie	Bantoid				
nsi	Nigerian Sign Language	sign				
nsk	Naskapi	Algonquian	Cans			
nsl	Norwegian Sign Language	sign				
nsm	Sema					
nsn	Nehan	Western Oceanic				
nso	Northern Sotho	Bantu	Latn			
nsp	Nepalese Sign Language	sign				
nsq	Northern Sierra Miwok	Yok-Utian				
nsr	Maritime Sign Language	sign				
nss	Nali	Admiralty Islands				
nst	Tangsa					
nsu	Sierra Negra Nahuatl	Nahuan				
nsv	Southwestern Nisu	Loloish				
nsw	Navut	North-Central Vanuatu				
nsx	Nsongo					
nsy	Nasal					
nsz	Nisenan	Maiduan				
ntd	Northern Tidong			Sesayap Tidong, Northern Tidung, Sesayap Tidung		
nte	Nathembo					
ntg	Ngantangarra					
nti	Natioro					
ntj	Ngaanyatjarra	Pama-Nyungan	Latn			
ntk	Ikoma					
ntm	Nateni					
nto	Ntomba	Bantu	Latn			
ntp	Northern Tepehuan	Uto-Aztecan				
ntr	Delo					
nts	Natagaimas					
ntu	Natügu	Oceanic				
ntw	Nottoway	Iroquoian				
nty	Mantsi					
ntz	Natanzi	Iranian				
nua	Yuaga	New Caledonian	Latn			
nuc	Nukuini					
nud	Ngala					
nue	Ngundu					
nuf	Nusu	Loloish				
nug	Nungali					
nuh	Ndunda	Bantoid				
nui	Ngumbi					
nuj	Nyole					
nuk	Nootka	Wakashan	Latn	Nuu-chah-nulth, Nuuchahnulth, T'aat'aaqsapa		
nul	Nusa Laut					
num	Niuafo'ou	Polynesian	Latn			
nun	Anong	Tibeto-Burman		Nung		
nuo	Nguôn	Vietic				
nup	Nupe	Volta-Niger	Latn	Nupe-Nupe-Tako		
nuq	Nukumanu	Polynesian				
nur	Nuguria	Polynesian		Nukuria		
nus	Nuer	Eastern Sudanic				
nut	Nung	Tai				
nuu	Ngbundu					
nuv	Northern Nuni					
nuw	Nguluwan					
nux	Mehek					
nuy	Nunggubuyu	Arnhem		Wubuy		
nuz	Tlamacazapa Nahuatl	Nahuan				
nvh	Nasarian	North-Central Vanuatu				
nvm	Namiae					
nvo	Nyokon	Bantoid				
nwa	Nawathinehena	Algonquian	Latn			
nwb	Nyabwa					
nwc	Classical Newari	Sino-Tibetan				
nwe	Ngwe	Bamileke				
nwi	Southwest Tanna					
nwm	Nyamusa-Molo					
nwo	Nauo	Pama-Nyungan	Latn	Nawo		
nwr	Nawaru					
nwx	Middle Newar	Sino-Tibetan				
nwy	Nottoway-Meherrin	Iroquoian				
nxa	Nauete	Malayo-Polynesian				
nxd	Longandu	Bantu		Ngando (Democratic Republic of the Congo), Ngando		
nxe	Nage	Central Malayo-Polynesian				
nxg	Ngad'a	Central Malayo-Polynesian	Latn			
nxi	Nindi					
nxl	South Nuaulu					
nxm	Numidian					
nxn	Ngawun	Pama-Nyungan	Latn			
nxo	Ndambomo	Bantu	Latn			
nxq	Naxi	Tibeto-Burman				
nxr	Ninggerum					
nxu	Narau					
nxx	Nafri					
nyb	Nyangbo					
nyc	Nyanga-li					
nyd	Nyore					
nye	Nyengo					
nyf	Giryama					
nyg	Nyindu					
nyh	Nyigina					
nyi	Nyimang					
nyj	Nyanga					
nyk	Nyaneka					
nyl	Nyeu	Mon-Khmer				
nym	Nyamwezi					
nyn	Nyankole	Bantu	Latn			
nyo	Nyoro					
nyp	Nyang'i					
nyq	Nayini	Iranian				
nyr	Shinyiha			Nyiha		
nys	Nyunga	Pama-Nyungan	Latn	Noongar, Nyuunga		
nyt	Nyawaygi					
nyu	Nyungwe					
nyv	Nyulnyul					
nyw	Nyaw					
nyx	Nganyaywana	Central New South Wales				
nyy	Nyakyusa	Bantu	Latn			
nza	Tigon Mbembe					
nzb	Njebi					
nzi	Nzima					
nzk	Nzakara	Zande	Latn			
nzm	Zeme Naga					
nzs	New Zealand Sign Language	sign				
nzu	Teke-Nzikou					
nzy	Nzakambay					
nzz	Nanga Dama Dogon	Dogon				
oaa	Orok	Tungusic				
oac	Oroch	Tungusic				
oav	Old Avar	Avaro-Andian	Geor			
obi	Obispeño	Chumashan				
obk	Southern Bontok	Philippine				
obl	Oblo					
obm	Moabite	Canaanite	Phnx			
obo	Obo Manobo	Manobo		Obo		
obr	Old Burmese	Tibeto-Burman	Mymr			
obt	Old Breton	Brythonic	Latn			
obu	Obulom	Benue-Congo				
oca	Ocaina					
och	Old Chinese	Sinitic	Hani			
oco	Old Cornish	Brythonic				
